"Specimen thickness",1.5,"mm"
"Specimen width",4.89,"mm"
"Cross-section",7.335,"mm²"
"Gage length, standard travel",30,"mm"
"Extensometer",""
"Load cell",""
"Date/Clock time",44182.5,""
"Operator",""
"v1",1,"mm/min"
"v2",1,"mm/min"
"Time","Crosshead absolute","Standard travel","Standard force","Capteur de course"
"s","mm","mm","N","mm"
19.3381,1190.83,0.275185,5143.09,4.98022
19.3481,1190.83,0.275345,5145.59,4.98023
19.358,1190.83,0.275516,5148.13,4.98025
19.368,1190.83,0.275685,5150.62,4.98026
19.378,1190.83,0.275843,5153.09,4.98027
19.3881,1190.83,0.276008,5155.56,4.98028
19.3981,1190.83,0.276183,5158.06,4.98029
19.4081,1190.83,0.276352,5160.54,4.98031
19.418,1190.83,0.276517,5163.01,4.98033
19.428,1190.83,0.276678,5165.48,4.98034
19.438,1190.83,0.276848,5167.95,4.98036
19.4481,1190.83,0.277015,5170.44,4.98038
19.4581,1190.83,0.277179,5172.9,4.98039
19.4681,1190.83,0.277348,5175.36,4.98041
19.478,1190.83,0.277516,5177.84,4.98041
19.488,1190.83,0.277685,5180.33,4.98041
19.498,1190.83,0.277852,5182.81,4.98042
19.5081,1190.83,0.278017,5185.31,4.98043
19.5181,1190.83,0.278184,5187.78,4.98043
19.5281,1190.83,0.278354,5190.27,4.98043
19.538,1190.83,0.278522,5192.72,4.98043
19.548,1190.83,0.278686,5195.17,4.98043
19.558,1190.83,0.278848,5197.62,4.98043
19.5681,1190.83,0.279013,5200.1,4.98042
19.5781,1190.83,0.279184,5202.57,4.98042
19.5881,1190.83,0.27935,5205.02,4.98042
19.5981,1190.83,0.279515,5207.48,4.98042
19.608,1190.83,0.279682,5209.95,4.98042
19.618,1190.83,0.279847,5212.45,4.98041
19.628,1190.83,0.280011,5214.92,4.98041
19.6381,1190.84,0.280173,5217.45,4.98039
19.6481,1190.84,0.28035,5219.97,4.98038
19.6581,1190.84,0.280519,5222.44,4.98037
19.668,1190.84,0.280683,5224.9,4.98036
19.678,1190.84,0.280855,5227.36,4.98036
19.688,1190.84,0.281022,5229.86,4.98035
19.6981,1190.84,0.281186,5232.33,4.98033
19.7081,1190.84,0.281347,5234.77,4.98032
19.7181,1190.84,0.28151,5237.21,4.98031
19.728,1190.84,0.28168,5239.65,4.9803
19.738,1190.84,0.281853,5242.11,4.9803
19.748,1190.84,0.282014,5244.54,4.98028
19.7581,1190.84,0.282177,5246.96,4.98026
19.7681,1190.84,0.282345,5249.39,4.98024
19.7781,1190.84,0.282519,5251.86,4.98023
19.788,1190.84,0.282687,5254.31,4.98021
19.798,1190.84,0.282845,5256.76,4.9802
19.808,1190.84,0.283005,5259.25,4.98019
19.8181,1190.84,0.283174,5261.74,4.98017
19.8281,1190.84,0.283348,5264.23,4.98015
19.8381,1190.84,0.283518,5266.68,4.98014
19.8481,1190.84,0.283684,5269.16,4.98013
19.858,1190.84,0.283854,5271.67,4.98011
19.868,1190.84,0.284018,5274.17,4.9801
19.878,1190.84,0.28418,5276.67,4.98008
19.8881,1190.84,0.28435,5279.13,4.98006
19.8981,1190.84,0.284518,5281.62,4.98003
19.9081,1190.84,0.284685,5284.08,4.98
19.918,1190.84,0.284854,5286.55,4.97996
19.928,1190.84,0.285022,5289.02,4.97993
19.938,1190.84,0.285185,5291.52,4.9799
19.9481,1190.84,0.285349,5293.98,4.97986
19.9581,1190.84,0.285519,5296.45,4.97982
19.9681,1190.84,0.285685,5298.93,4.97978
19.978,1190.84,0.285852,5301.39,4.97974
19.988,1190.84,0.286017,5303.85,4.9797
19.998,1190.84,0.286178,5306.29,4.97967
20.0081,1190.84,0.28634,5308.78,4.97964
20.0181,1190.84,0.286509,5311.23,4.97961
20.0281,1190.84,0.286683,5313.69,4.97957
20.038,1190.84,0.286849,5316.14,4.97954
20.048,1190.84,0.287018,5318.55,4.97951
20.058,1190.84,0.287185,5320.97,4.97948
20.0681,1190.84,0.287348,5323.4,4.97944
20.0781,1190.84,0.287514,5325.82,4.9794
20.0881,1190.84,0.287682,5328.25,4.97937
20.0981,1190.84,0.287847,5330.64,4.97932
20.108,1190.84,0.288016,5333,4.97928
20.118,1190.84,0.288185,5334.94,4.97923
20.128,1190.84,0.288355,5336.4,4.97918
20.1381,1190.84,0.28852,5337.78,4.97914
20.1481,1190.84,0.28868,5339.23,4.97909
20.1581,1190.84,0.288842,5340.69,4.97904
20.168,1190.84,0.289018,5342.14,4.97899
20.178,1190.84,0.289186,5343.59,4.97894
20.188,1190.84,0.289348,5345.1,4.97889
20.1981,1190.84,0.289515,5346.65,4.97885
20.2081,1190.84,0.289681,5348.21,4.9788
20.2181,1190.84,0.289845,5350.24,4.97875
20.228,1190.84,0.290013,5352.79,4.9787
20.238,1190.85,0.290181,5355.4,4.97864
20.248,1190.85,0.290345,5358.03,4.97858
20.2581,1190.85,0.290515,5360.64,4.97853
20.2681,1190.85,0.290684,5363.29,4.97849
20.2781,1190.85,0.290848,5365.95,4.97844
20.288,1190.85,0.291015,5368.59,4.97838
20.298,1190.85,0.291182,5371.2,4.97833
20.308,1190.85,0.29135,5373.83,4.97829
20.3181,1190.85,0.29152,5376.44,4.97824
20.3281,1190.85,0.291685,5379.02,4.97819
20.3381,1190.85,0.291849,5381.6,4.97814
20.3481,1190.85,0.292017,5384.17,4.97809
20.358,1190.85,0.292189,5386.74,4.97803
20.368,1190.85,0.292362,5389.27,4.97797
20.378,1190.85,0.292517,5391.79,4.97791
20.3881,1190.85,0.292679,5394.31,4.97785
20.3981,1190.85,0.292849,5396.84,4.97779
20.4081,1190.85,0.293014,5399.37,4.97773
20.418,1190.85,0.293181,5401.85,4.97767
20.428,1190.85,0.293351,5404.34,4.97761
20.438,1190.85,0.29352,5406.81,4.97755
20.4481,1190.85,0.293686,5409.27,4.9775
20.4581,1190.85,0.29385,5411.75,4.97744
20.4681,1190.85,0.294012,5414.22,4.97739
20.478,1190.85,0.294177,5416.67,4.97735
20.488,1190.85,0.294347,5419.12,4.9773
20.498,1190.85,0.294519,5421.53,4.97725
20.5081,1190.85,0.294693,5423.94,4.97719
20.5181,1190.85,0.294857,5426.36,4.97714
20.5281,1190.85,0.295019,5428.8,4.97709
20.538,1190.85,0.295181,5431.24,4.97705
20.548,1190.85,0.295348,5433.68,4.977
20.558,1190.85,0.295516,5436.09,4.97696
20.5681,1190.85,0.295686,5438.48,4.97692
20.5781,1190.85,0.29585,5440.91,4.97687
20.5881,1190.85,0.296015,5443.32,4.97683
20.5981,1190.85,0.296178,5445.76,4.97678
20.608,1190.85,0.296348,5448.18,4.97674
20.618,1190.85,0.296514,5450.62,4.97669
20.628,1190.85,0.296677,5453.06,4.97665
20.6381,1190.85,0.296843,5455.49,4.9766
20.6481,1190.85,0.297013,5457.95,4.97655
20.6581,1190.85,0.297185,5460.39,4.97651
20.668,1190.85,0.297349,5462.83,4.97646
20.678,1190.85,0.297511,5465.28,4.97641
20.688,1190.85,0.297683,5467.74,4.97637
20.6981,1190.85,0.29785,5470.17,4.97633
20.7081,1190.85,0.298016,5472.63,4.97629
20.7181,1190.85,0.298184,5475.08,4.97625
20.728,1190.85,0.298355,5477.48,4.97622
20.738,1190.85,0.298519,5479.9,4.97619
20.748,1190.85,0.298684,5482.29,4.97615
20.7581,1190.85,0.298852,5484.72,4.97612
20.7681,1190.85,0.299019,5487.14,4.97608
20.7781,1190.85,0.299182,5489.52,4.97604
20.788,1190.85,0.299347,5491.92,4.976
20.798,1190.85,0.299515,5494.33,4.97596
20.808,1190.85,0.299686,5496.71,4.97593
20.8181,1190.85,0.29985,5499.06,4.97588
20.8281,1190.85,0.300016,5501.45,4.97584
20.8381,1190.86,0.300185,5503.84,4.97581
20.8481,1190.86,0.300352,5506.21,4.97578
20.858,1190.86,0.300515,5508.57,4.97574
20.868,1190.86,0.30068,5510.93,4.97571
20.878,1190.86,0.30085,5513.28,4.97568
20.8881,1190.86,0.301018,5515.62,4.97565
20.8981,1190.86,0.301185,5517.94,4.97562
20.9081,1190.86,0.301351,5520.26,4.97559
20.918,1190.86,0.301516,5522.57,4.97557
20.928,1190.86,0.301685,5524.87,4.97556
20.938,1190.86,0.301852,5527.15,4.97553
20.9481,1190.86,0.302019,5529.45,4.9755
20.9581,1190.86,0.302184,5531.76,4.97548
20.9681,1190.86,0.302343,5534.04,4.97546
20.978,1190.86,0.302506,5536.32,4.97544
20.988,1190.86,0.302678,5538.6,4.97542
20.998,1190.86,0.302854,5540.91,4.97539
21.0081,1190.86,0.303013,5543.22,4.97536
21.0181,1190.86,0.303174,5545.52,4.97533
21.0281,1190.86,0.303344,5547.87,4.9753
21.038,1190.86,0.303514,5550.24,4.97527
21.048,1190.86,0.303685,5552.56,4.97524
21.058,1190.86,0.303846,5554.85,4.97522
21.0681,1190.86,0.304009,5557.18,4.97519
21.0781,1190.86,0.304189,5559.53,4.97517
21.0881,1190.86,0.304356,5561.87,4.97515
21.0981,1190.86,0.304514,5564.19,4.97513
21.108,1190.86,0.304683,5566.52,4.9751
21.118,1190.86,0.30485,5568.85,4.97508
21.128,1190.86,0.305017,5571.16,4.97506
21.1381,1190.86,0.305186,5573.43,4.97504
21.1481,1190.86,0.305355,5575.72,4.97502
21.1581,1190.86,0.305519,5578.02,4.975
21.168,1190.86,0.305686,5580.34,4.97498
21.178,1190.86,0.305853,5582.63,4.97496
21.188,1190.86,0.306015,5584.94,4.97494
21.1981,1190.86,0.306178,5587.23,4.97492
21.2081,1190.86,0.306346,5589.53,4.97491
21.2181,1190.86,0.306517,5591.8,4.9749
21.228,1190.86,0.306683,5594.07,4.97488
21.238,1190.86,0.306845,5596.33,4.97487
21.248,1190.86,0.307012,5598.6,4.97485
21.2581,1190.86,0.307179,5600.87,4.97484
21.2681,1190.86,0.307347,5603.14,4.97482
21.2781,1190.86,0.307513,5605.43,4.9748
21.288,1190.86,0.307679,5607.69,4.97479
21.298,1190.86,0.307851,5609.97,4.97478
21.308,1190.86,0.308022,5612.24,4.97477
21.3181,1190.86,0.30818,5614.54,4.97476
21.3281,1190.86,0.308347,5616.82,4.97476
21.3381,1190.86,0.308518,5619.12,4.97477
21.3481,1190.86,0.308684,5621.41,4.97477
21.358,1190.86,0.308851,5623.7,4.97477
21.368,1190.86,0.309019,5625.99,4.97478
21.378,1190.86,0.309182,5628.28,4.97479
21.3881,1190.86,0.309346,5630.57,4.97481
21.3981,1190.86,0.309512,5632.86,4.97482
21.4081,1190.86,0.309679,5635.15,4.97484
21.418,1190.86,0.309846,5637.44,4.97486
21.428,1190.86,0.310015,5639.72,4.97487
21.438,1190.87,0.310179,5641.98,4.97489
21.4481,1190.87,0.31035,5644.25,4.97491
21.4581,1190.87,0.310517,5646.53,4.97493
21.4681,1190.87,0.310682,5648.83,4.97495
21.478,1190.87,0.31085,5651.07,4.97497
21.488,1190.87,0.311013,5653.33,4.975
21.498,1190.87,0.311179,5655.6,4.97502
21.5081,1190.87,0.311351,5657.85,4.97504
21.5181,1190.87,0.311518,5660.1,4.97507
21.5281,1190.87,0.311686,5662.37,4.97509
21.538,1190.87,0.311853,5664.64,4.97511
21.548,1190.87,0.31202,5666.92,4.97512
21.558,1190.87,0.312182,5669.17,4.97514
21.5681,1190.87,0.31235,5671.38,4.97516
21.5781,1190.87,0.312517,5673.62,4.97518
21.5881,1190.87,0.312685,5675.84,4.9752
21.5981,1190.87,0.31285,5678.07,4.97522
21.608,1190.87,0.313012,5680.31,4.97523
21.618,1190.87,0.313177,5682.55,4.97525
21.628,1190.87,0.313342,5684.77,4.97527
21.6381,1190.87,0.313514,5687,4.9753
21.6481,1190.87,0.313683,5689.2,4.97533
21.6581,1190.87,0.313849,5691.39,4.97535
21.668,1190.87,0.314018,5693.6,4.97538
21.678,1190.87,0.314179,5695.83,4.9754
21.688,1190.87,0.314345,5698.06,4.97543
21.6981,1190.87,0.314512,5700.27,4.97545
21.7081,1190.87,0.314677,5702.44,4.97547
21.7181,1190.87,0.314848,5704.62,4.9755
21.728,1190.87,0.315019,5706.82,4.97553
21.738,1190.87,0.315187,5708.98,4.97556
21.748,1190.87,0.315351,5711.16,4.97559
21.7581,1190.87,0.315516,5713.32,4.97561
21.7681,1190.87,0.315683,5715.5,4.97564
21.7781,1190.87,0.315848,5717.65,4.97567
21.788,1190.87,0.316013,5719.81,4.9757
21.798,1190.87,0.316183,5721.98,4.97573
21.808,1190.87,0.316349,5724.14,4.97576
21.8181,1190.87,0.316513,5726.3,4.97578
21.8281,1190.87,0.316678,5728.48,4.97581
21.8381,1190.87,0.316844,5730.69,4.97583
21.8481,1190.87,0.317011,5732.91,4.97585
21.858,1190.87,0.317181,5735.14,4.97587
21.868,1190.87,0.317351,5737.34,4.97589
21.878,1190.87,0.317514,5739.54,4.97591
21.8881,1190.87,0.317679,5741.74,4.97592
21.8981,1190.87,0.317853,5743.95,4.97594
21.9081,1190.87,0.31802,5746.18,4.97595
21.918,1190.87,0.318182,5748.38,4.97596
21.928,1190.87,0.31835,5750.57,4.97597
21.938,1190.87,0.318526,5752.74,4.97598
21.9481,1190.87,0.318697,5754.89,4.976
21.9581,1190.87,0.318857,5757.03,4.97601
21.9681,1190.87,0.319015,5759.2,4.97602
21.978,1190.87,0.319181,5761.36,4.97603
21.988,1190.87,0.319345,5763.49,4.97604
21.998,1190.87,0.319515,5765.61,4.97606
22.0081,1190.87,0.319686,5767.72,4.97608
22.0181,1190.87,0.319853,5769.83,4.97609
22.0281,1190.87,0.320019,5771.94,4.9761
22.038,1190.88,0.320184,5774.09,4.97612
22.048,1190.88,0.320348,5776.27,4.97613
22.058,1190.88,0.320511,5778.43,4.97614
22.0681,1190.88,0.320675,5780.55,4.97615
22.0781,1190.88,0.320841,5782.69,4.97616
22.0881,1190.88,0.321016,5784.88,4.97617
22.0981,1190.88,0.321188,5787.04,4.97618
22.108,1190.88,0.321351,5789.22,4.97618
22.118,1190.88,0.321515,5791.4,4.97619
22.128,1190.88,0.321684,5793.57,4.9762
22.1381,1190.88,0.32185,5795.73,4.9762
22.1481,1190.88,0.322018,5797.84,4.97621
22.1581,1190.88,0.322187,5799.98,4.97622
22.168,1190.88,0.322347,5802.13,4.97623
22.178,1190.88,0.322517,5804.28,4.97624
22.188,1190.88,0.322685,5806.42,4.97625
22.1981,1190.88,0.322849,5808.58,4.97625
22.2081,1190.88,0.323008,5810.71,4.97627
22.2181,1190.88,0.323172,5812.82,4.97628
22.228,1190.88,0.323346,5814.98,4.9763
22.238,1190.88,0.32352,5817.13,4.97632
22.248,1190.88,0.323679,5819.29,4.97633
22.2581,1190.88,0.32383,5821.44,4.97634
22.2681,1190.88,0.323999,5823.63,4.97634
22.2781,1190.88,0.324175,5825.8,4.97635
22.288,1190.88,0.324339,5827.96,4.97636
22.298,1190.88,0.324506,5830.08,4.97637
22.308,1190.88,0.324679,5832.27,4.97637
22.3181,1190.88,0.324848,5834.44,4.97637
22.3281,1190.88,0.325019,5836.47,4.97638
22.3381,1190.88,0.325186,5838.09,4.97638
22.3481,1190.88,0.325351,5839.59,4.97639
22.358,1190.88,0.32552,5841.04,4.97639
22.368,1190.88,0.325688,5842.42,4.9764
22.378,1190.88,0.325855,5843.82,4.9764
22.3881,1190.88,0.326023,5845.23,4.9764
22.3981,1190.88,0.326189,5846.67,4.9764
22.4081,1190.88,0.326347,5848.1,4.9764
22.418,1190.88,0.326504,5849.56,4.9764
22.428,1190.88,0.326677,5851.14,4.9764
22.438,1190.88,0.326853,5853.15,4.9764
22.4481,1190.88,0.327021,5855.29,4.97639
22.4581,1190.88,0.327182,5857.49,4.97638
22.4681,1190.88,0.327343,5859.74,4.97637
22.478,1190.88,0.327515,5861.98,4.97637
22.488,1190.88,0.327686,5864.16,4.97637
22.498,1190.88,0.327852,5866.33,4.97637
22.5081,1190.88,0.328017,5868.51,4.97637
22.5181,1190.88,0.328183,5870.7,4.97637
22.5281,1190.88,0.32835,5872.9,4.97637
22.538,1190.88,0.32851,5875.06,4.97637
22.548,1190.88,0.328676,5877.23,4.97637
22.558,1190.88,0.328846,5879.37,4.97638
22.5681,1190.88,0.329016,5881.49,4.9764
22.5781,1190.88,0.329181,5883.63,4.9764
22.5881,1190.88,0.329348,5885.81,4.9764
22.5981,1190.88,0.329519,5888,4.9764
22.608,1190.88,0.329682,5890.17,4.97641
22.618,1190.88,0.329846,5892.3,4.97641
22.628,1190.88,0.330016,5894.42,4.97641
22.6381,1190.89,0.330181,5896.53,4.9764
22.6481,1190.89,0.33035,5898.63,4.97639
22.6581,1190.89,0.330515,5900.75,4.97637
22.668,1190.89,0.330681,5902.88,4.97636
22.678,1190.89,0.330843,5905.01,4.97635
22.688,1190.89,0.331015,5907.11,4.97634
22.6981,1190.89,0.331181,5909.19,4.97633
22.7081,1190.89,0.331344,5911.28,4.97632
22.7181,1190.89,0.331515,5913.38,4.97631
22.728,1190.89,0.331685,5915.49,4.9763
22.738,1190.89,0.33185,5917.59,4.9763
22.748,1190.89,0.332016,5919.67,4.9763
22.7581,1190.89,0.332182,5921.72,4.9763
22.7681,1190.89,0.332353,5923.78,4.97631
22.7781,1190.89,0.332517,5925.82,4.97632
22.788,1190.89,0.332687,5927.86,4.97632
22.798,1190.89,0.332852,5929.94,4.97632
22.808,1190.89,0.333019,5931.98,4.97632
22.8181,1190.89,0.333183,5934.01,4.97632
22.8281,1190.89,0.333349,5936.02,4.97632
22.8381,1190.89,0.333517,5938.07,4.97631
22.8481,1190.89,0.333684,5940.12,4.97631
22.858,1190.89,0.333847,5942.16,4.9763
22.868,1190.89,0.334013,5944.21,4.97629
22.878,1190.89,0.334182,5946.27,4.97628
22.8881,1190.89,0.334351,5948.33,4.97626
22.8981,1190.89,0.334514,5950.35,4.97626
22.9081,1190.89,0.334683,5952.39,4.97625
22.918,1190.89,0.334853,5954.44,4.97625
22.928,1190.89,0.335021,5956.5,4.97625
22.938,1190.89,0.335185,5958.53,4.97624
22.9481,1190.89,0.335351,5960.57,4.97624
22.9581,1190.89,0.335518,5962.6,4.97624
22.9681,1190.89,0.335688,5964.62,4.97624
22.978,1190.89,0.335853,5966.62,4.97624
22.988,1190.89,0.336017,5968.6,4.97624
22.998,1190.89,0.336183,5970.58,4.97624
23.0081,1190.89,0.33635,5972.58,4.97624
23.0181,1190.89,0.33652,5974.58,4.97624
23.0281,1190.89,0.336683,5976.57,4.97624
23.038,1190.89,0.33684,5978.55,4.97624
23.048,1190.89,0.337009,5980.55,4.97624
23.058,1190.89,0.33718,5982.56,4.97623
23.0681,1190.89,0.337349,5984.55,4.97622
23.0781,1190.89,0.337511,5986.55,4.97622
23.0881,1190.89,0.33768,5988.58,4.97621
23.0981,1190.89,0.33785,5990.58,4.97621
23.108,1190.89,0.338017,5992.55,4.9762
23.118,1190.89,0.338181,5994.52,4.97619
23.128,1190.89,0.338351,5996.51,4.97619
23.1381,1190.89,0.338519,5998.5,4.97618
23.1481,1190.89,0.338677,6000.46,4.97618
23.1581,1190.89,0.338844,6002.41,4.97617
23.168,1190.89,0.339019,6004.38,4.97617
23.178,1190.89,0.339191,6006.31,4.97616
23.188,1190.89,0.339359,6008.22,4.97616
23.1981,1190.89,0.339519,6010.14,4.97615
23.2081,1190.89,0.33968,6012.09,4.97614
23.2181,1190.89,0.339853,6014.01,4.97613
23.228,1190.89,0.340018,6015.87,4.97611
23.238,1190.9,0.340183,6017.73,4.9761
23.248,1190.9,0.340349,6019.59,4.97609
23.2581,1190.9,0.340516,6021.48,4.97607
23.2681,1190.9,0.340681,6023.38,4.97607
23.2781,1190.9,0.340845,6025.29,4.97606
23.288,1190.9,0.341009,6027.19,4.97605
23.298,1190.9,0.34118,6029.09,4.97604
23.308,1190.9,0.341349,6030.95,4.97603
23.3181,1190.9,0.341523,6032.84,4.97602
23.3281,1190.9,0.341689,6034.73,4.97601
23.3381,1190.9,0.341849,6036.64,4.976
23.3481,1190.9,0.342012,6038.52,4.976
23.358,1190.9,0.342178,6040.39,4.97599
23.368,1190.9,0.342346,6042.26,4.97598
23.378,1190.9,0.342514,6044.1,4.97597
23.3881,1190.9,0.342682,6045.95,4.97596
23.3981,1190.9,0.342847,6047.82,4.97595
23.4081,1190.9,0.34302,6049.71,4.97594
23.418,1190.9,0.343181,6051.57,4.97593
23.428,1190.9,0.343343,6053.43,4.97592
23.438,1190.9,0.343511,6055.28,4.97592
23.4481,1190.9,0.34368,6057.17,4.97591
23.4581,1190.9,0.343845,6059.06,4.97591
23.4681,1190.9,0.344011,6060.91,4.97589
23.478,1190.9,0.344181,6062.75,4.97588
23.488,1190.9,0.344353,6064.6,4.97588
23.498,1190.9,0.344517,6066.44,4.97588
23.5081,1190.9,0.344682,6068.3,4.97588
23.5181,1190.9,0.344846,6070.15,4.97587
23.5281,1190.9,0.345015,6072.04,4.97586
23.538,1190.9,0.345186,6073.88,4.97586
23.548,1190.9,0.345355,6075.69,4.97585
23.558,1190.9,0.345521,6077.5,4.97585
23.5681,1190.9,0.34569,6079.36,4.97586
23.5781,1190.9,0.345853,6081.2,4.97586
23.5881,1190.9,0.346014,6083.05,4.97587
23.5981,1190.9,0.346184,6084.87,4.97587
23.608,1190.9,0.346352,6086.69,4.97587
23.618,1190.9,0.346521,6088.52,4.97589
23.628,1190.9,0.346685,6090.34,4.97589
23.6381,1190.9,0.346847,6092.17,4.97591
23.6481,1190.9,0.34701,6094.01,4.97592
23.6581,1190.9,0.347182,6095.87,4.97592
23.668,1190.9,0.347349,6097.72,4.97593
23.678,1190.9,0.347515,6099.57,4.97593
23.688,1190.9,0.347679,6101.44,4.97594
23.6981,1190.9,0.347844,6103.28,4.97595
23.7081,1190.9,0.348016,6105.14,4.97595
23.7181,1190.9,0.348186,6106.94,4.97595
23.728,1190.9,0.348348,6108.67,4.97595
23.738,1190.9,0.348508,6110.37,4.97595
23.748,1190.9,0.348678,6112.03,4.97595
23.7581,1190.9,0.348849,6113.67,4.97595
23.7681,1190.9,0.349021,6115.28,4.97595
23.7781,1190.9,0.349187,6116.93,4.97594
23.788,1190.9,0.349349,6118.56,4.97594
23.798,1190.9,0.349517,6120.25,4.97594
23.808,1190.9,0.349682,6121.9,4.97593
23.8181,1190.9,0.349845,6123.6,4.97593
23.8281,1190.9,0.350009,6125.34,4.97593
23.8381,1190.91,0.35018,6127.15,4.97592
23.8481,1190.91,0.35035,6129.01,4.97592
23.858,1190.91,0.350519,6130.85,4.97592
23.868,1190.91,0.350678,6132.73,4.97591
23.878,1190.91,0.350844,6134.6,4.97591
23.8881,1190.91,0.351012,6136.49,4.9759
23.8981,1190.91,0.351179,6138.31,4.9759
23.9081,1190.91,0.351344,6140.14,4.97589
23.918,1190.91,0.351517,6141.95,4.97588
23.928,1190.91,0.351689,6143.8,4.97587
23.938,1190.91,0.351852,6145.61,4.97586
23.9481,1190.91,0.352012,6147.37,4.97586
23.9581,1190.91,0.352183,6149.13,4.97585
23.9681,1190.91,0.352355,6150.88,4.97584
23.978,1190.91,0.352521,6152.58,4.97583
23.988,1190.91,0.352682,6154.25,4.97582
23.998,1190.91,0.352843,6155.96,4.97581
24.0081,1190.91,0.353014,6157.67,4.9758
24.0181,1190.91,0.353183,6159.37,4.97579
24.0281,1190.91,0.353348,6161,4.97578
24.038,1190.91,0.353516,6162.67,4.97577
24.048,1190.91,0.353684,6164.35,4.97577
24.058,1190.91,0.353851,6166.01,4.97576
24.0681,1190.91,0.354015,6167.66,4.97575
24.0781,1190.91,0.35418,6169.29,4.97573
24.0881,1190.91,0.354348,6170.94,4.97572
24.0981,1190.91,0.354513,6172.6,4.97571
24.108,1190.91,0.354676,6174.26,4.97569
24.118,1190.91,0.354847,6175.89,4.97568
24.128,1190.91,0.355014,6177.56,4.97566
24.1381,1190.91,0.355182,6179.19,4.97564
24.1481,1190.91,0.35535,6180.86,4.97562
24.1581,1190.91,0.355514,6182.53,4.97561
24.168,1190.91,0.355684,6184.18,4.97559
24.178,1190.91,0.35585,6185.86,4.97557
24.188,1190.91,0.356015,6187.51,4.97555
24.1981,1190.91,0.356181,6189.18,4.97554
24.2081,1190.91,0.356345,6190.83,4.97552
24.2181,1190.91,0.356514,6192.48,4.97551
24.228,1190.91,0.356678,6194.14,4.97549
24.238,1190.91,0.356849,6195.81,4.97547
24.248,1190.91,0.357014,6197.42,4.97546
24.2581,1190.91,0.357175,6199.05,4.97544
24.2681,1190.91,0.357349,6200.69,4.97542
24.2781,1190.91,0.357513,6202.3,4.97541
24.288,1190.91,0.357676,6203.92,4.9754
24.298,1190.91,0.357845,6205.52,4.97538
24.308,1190.91,0.358009,6207.13,4.97537
24.3181,1190.91,0.358177,6208.77,4.97535
24.3281,1190.91,0.358349,6210.38,4.97533
24.3381,1190.91,0.358519,6211.99,4.97532
24.3481,1190.91,0.358684,6213.62,4.97531
24.358,1190.91,0.358851,6215.24,4.9753
24.368,1190.91,0.35902,6216.85,4.97529
24.378,1190.91,0.359184,6218.46,4.97528
24.3881,1190.91,0.35935,6220.09,4.97527
24.3981,1190.91,0.359517,6221.69,4.97525
24.4081,1190.91,0.359685,6223.28,4.97525
24.418,1190.91,0.359854,6224.88,4.97524
24.428,1190.91,0.360017,6226.47,4.97522
24.438,1190.92,0.360184,6228.05,4.97522
24.4481,1190.92,0.360351,6229.66,4.9752
24.4581,1190.92,0.360517,6231.26,4.97519
24.4681,1190.92,0.360685,6232.86,4.97517
24.478,1190.92,0.360848,6234.43,4.97516
24.488,1190.92,0.361012,6236.01,4.97514
24.498,1190.92,0.361183,6237.6,4.97513
24.5081,1190.92,0.361351,6239.19,4.97512
24.5181,1190.92,0.361515,6240.73,4.9751
24.5281,1190.92,0.36168,6242.29,4.97508
24.538,1190.92,0.361847,6243.86,4.97506
24.548,1190.92,0.362016,6245.4,4.97504
24.558,1190.92,0.362184,6246.95,4.97503
24.5681,1190.92,0.362348,6248.44,4.97501
24.5781,1190.92,0.362518,6250.01,4.975
24.5881,1190.92,0.362688,6251.54,4.97498
24.5981,1190.92,0.36285,6253.07,4.97496
24.608,1190.92,0.363005,6254.61,4.97494
24.618,1190.92,0.36318,6256.13,4.97493
24.628,1190.92,0.363351,6257.65,4.97491
24.6381,1190.92,0.363516,6259.16,4.9749
24.6481,1190.92,0.363682,6260.65,4.97489
24.6581,1190.92,0.363853,6262.16,4.97488
24.668,1190.92,0.364016,6263.66,4.97487
24.678,1190.92,0.364181,6265.13,4.97485
24.688,1190.92,0.364346,6266.6,4.97483
24.6981,1190.92,0.364515,6268.08,4.97481
24.7081,1190.92,0.364678,6269.56,4.9748
24.7181,1190.92,0.364843,6271.04,4.97478
24.728,1190.92,0.365015,6272.46,4.97475
24.738,1190.92,0.365187,6273.89,4.97473
24.748,1190.92,0.365355,6275.34,4.97472
24.7581,1190.92,0.365518,6276.78,4.97469
24.7681,1190.92,0.36568,6278.25,4.97467
24.7781,1190.92,0.365846,6279.71,4.97466
24.788,1190.92,0.366016,6281.13,4.97464
24.798,1190.92,0.36619,6282.54,4.97461
24.808,1190.92,0.36636,6283.92,4.97459
24.8181,1190.92,0.366521,6285.3,4.97457
24.8281,1190.92,0.366683,6286.7,4.97455
24.8381,1190.92,0.366851,6288.1,4.97453
24.8481,1190.92,0.367017,6289.49,4.9745
24.858,1190.92,0.367183,6290.88,4.97448
24.868,1190.92,0.367348,6292.25,4.97445
24.878,1190.92,0.367513,6293.63,4.97443
24.8881,1190.92,0.36768,6295.01,4.9744
24.8981,1190.92,0.367849,6296.39,4.97438
24.9081,1190.92,0.368019,6297.78,4.97436
24.918,1190.92,0.368184,6299.18,4.97434
